day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-08-01,-0.15717489535379447,0.540189220788479,0.19983042339429247,1.2339145798123883,8.0
2025-08-02,0.1403813922939255,0.4941127390793374,-0.4570814142437151,0.1756341128532516,10.0
2025-08-03,0.479563676841522,0.029009265790463208,-0.515862839966591,0.07946334166611374,2.0
2025-08-04,-0.20074850326211685,1.116741125346296,0.8418620296724677,1.9020278121249286,5.0
2025-08-05,-0.09773369962075741,0.8621431103730246,0.5141380624013915,1.1884786649814483,19.0
2025-08-06,0.32268430656535496,0.5532902772419908,0.027530526223224622,1.0770449868420187,7.0
2025-08-07,1.0676265567528271,1.4396763141576927,-0.21663704773196096,0.614072024005153,10.0
2025-08-08,0.1076264545320125,0.7953759844724849,0.39143939207588746,1.0851394193637107,10.0
2025-08-09,-0.4416649672876414,0.3655207716353313,-0.037584723496781214,0.59692405723175,2.0
2025-08-10,-0.17741703216239857,1.0223394736438285,0.2502018065183153,1.5128473241469649,12.0
2025-08-11,0.6139444026539651,1.0781215585452102,-0.0648722810950265,0.8203668950650491,14.0
2025-08-12,-0.43603606438772813,0.9255051083086373,-0.36057103846464367,0.5276309791502426,7.0
2025-08-13,0.15606582937705285,0.9570854058919769,0.15233602701402044,1.2825633076499432,9.0
2025-08-14,0.22812385468123847,1.3534211172721828,-0.12965225581097134,0.7249740816285807,19.0
2025-08-15,-0.19711973090457424,0.7089656742612113,-0.09594569104934127,0.7855072985713937,23.0
2025-08-16,0.45517099514067777,1.449438707114144,0.10400080073403936,0.7965474806548433,8.0
2025-08-17,0.27758629084598774,0.4438438133266123,0.22249816602059502,1.4510533860371322,4.0
2025-08-18,0.19203312857337954,0.7962775421543636,0.18031394958916627,1.195683304483527,31.0
2025-08-19,0.16106125341113559,1.0126638457755333,0.19166949989275714,1.5982257903098085,23.0
2025-08-20,0.3618659691853777,1.3062395223313141,-0.3254579865588574,0.45424656474658587,17.0
2025-08-21,0.09438708322303804,1.1071127930981783,0.469376076653687,1.2264703773441226,14.0
2025-08-22,0.37461168660129673,1.1063961068425954,0.1213175078795105,0.7551826474203706,12.0
2025-08-23,0.041864780307527105,0.5566631942420132,0.13391262761619244,1.3435962375872532,10.0
2025-08-24,0.43162733997777075,1.0070927359766746,-0.1845884694951424,0.6826933073847339,16.0
2025-08-25,0.4946477670395259,1.212844466527553,-0.09886541169136526,0.72367246655404,30.0
2025-08-26,0.4600634361437181,0.7625168359834366,0.3674040137109062,1.384878408559827,15.0
2025-08-27,-0.14956827602757483,1.0087502748673287,-0.2120244265671882,0.7921004838098432,11.0
2025-08-28,0.05037772753311298,1.0347334178891754,-0.1415863958300508,0.7425505505489832,21.0
2025-08-29,-0.2641105373449151,0.9043661914541172,0.07643985493086562,1.3254133898311398,32.0
2025-08-30,0.005508319097703303,1.0690645223502746,-0.06422654730265687,0.9574491130985551,13.0
2025-08-31,-0.5570988538645859,0.564243241894836,-0.2774144171691634,0.47190542971960114,5.0
2025-09-01,-0.03524396157746549,0.7782756742032608,0.07057842172060506,0.9200769409641282,15.0
2025-09-02,0.023934661732924543,0.8833757575803085,0.1852865984125658,0.9369152889692323,25.0
2025-09-03,0.2961952005176601,1.1044867422228035,-0.18881215293092934,0.5861488590678393,15.0
2025-09-04,0.15320579662440512,0.7982579853489562,-0.06606662865901834,0.734709000525077,7.0
2025-09-05,0.07550906514660173,1.0044641574069992,0.025216600710880915,0.8330630160502904,12.0
2025-09-06,-0.31816730993042097,0.19086870967944483,0.010226068658791693,0.6645387279259624,2.0
2025-09-07,-0.16402270962369528,1.3686979520528353,-0.10290802881118,0.8819607178218724,6.0
2025-09-08,0.04071950120684249,0.7505969444294074,0.04445321717980015,1.1359407648951507,10.0
2025-09-09,0.3165435050944331,1.121363364102617,-0.07752999637704236,0.7336570778773114,20.0
2025-09-10,0.12299371940104208,1.7363671833838707,-0.16647529305052028,0.9124583645544295,7.0
2025-09-11,-0.21021208929921134,1.091138434561174,0.017524481392045477,0.7729184557123941,12.0
2025-09-12,-0.02254306834113573,0.9715939915167344,-0.13903257668442798,0.7100127462174292,16.0
2025-09-13,-0.23529884570826945,0.8232064428515478,-0.2210388590120149,0.6883700107936187,13.0
2025-09-14,-0.2633220414187099,0.7140846448884313,-0.11147990657666165,0.6560677469212072,26.0
2025-09-15,-0.44074085971815535,0.8091547325274272,-0.30413027968095524,0.6210123101303818,17.0
2025-09-16,-0.17590968467201465,1.6909744695144473,0.4764719157848704,1.2474504379555145,9.0
2025-09-17,0.37523827702730506,0.9940229193838165,0.5642478044103734,1.1286478570538823,12.0
2025-09-18,0.3669070600043434,0.6023397434393918,0.5388892068826031,1.5722790863272544,15.0
2025-09-19,0.4758188252955713,0.7957475669806034,-0.2063154169927199,0.5738774174642458,27.0
2025-09-20,0.053087032124387694,1.0980681674773225,0.08570000552363122,0.8690280527994793,15.0
2025-09-21,0.17608997447206517,0.8367441939388959,-0.12028398849539422,0.685768539669083,16.0
2025-09-22,-0.04539830034883448,0.8138588158933191,0.3075757772030225,1.4312525442476087,15.0
2025-09-23,0.0728854898736379,1.3237813556559854,0.01666472259081147,1.0737322500730593,7.0
2025-09-24,0.06685563542397481,0.8632656325293435,0.5782165281739012,1.3784066597477498,9.0
2025-09-25,0.5597509162847368,1.026099829089208,0.09768536622123934,1.2314118121319857,9.0
2025-09-26,0.06871254427106652,0.7753008439272725,-0.11351616783363805,0.9720341918917488,9.0
2025-09-27,-0.011190950192448942,0.7658833473261611,0.3018496918896632,1.3892657925217984,9.0
2025-09-28,-0.1871833194052332,0.9359868750283923,-0.037375194170851056,1.0087972976553574,17.0
2025-09-29,0.10318461451679681,0.805445725338393,0.36497029502616013,1.4189665890737744,11.0
2025-09-30,0.1246887137887418,1.15007887692718,0.34597786590921237,1.3131627970619877,14.0
2025-10-01,0.2973101677176515,0.7890088738563,1.138367072970357,1.332493666654351,20.0
2025-10-02,0.15764234517696638,1.1321944907406811,0.12070477499923725,1.189172152598471,14.0
2025-10-03,0.12857590664405613,0.47334131602372376,-0.26161601314532756,0.6681420665820964,17.0
2025-10-04,-0.4484420963223087,0.8147645254250859,-0.41075257062896564,0.5224234711761697,13.0
2025-10-05,-0.2632087952376687,1.0212541940330924,-0.2875424359795885,0.6361131228814542,35.0
2025-10-06,0.5876802690191123,0.8726693967186232,-0.2874807793454625,0.4747016973722016,12.0
2025-10-07,-0.1126258222318936,1.1087683477013879,0.44240914861490727,0.7458083175431092,8.0
2025-10-08,0.9909095251762791,1.342864323849311,0.3937088252320656,1.6243914397424957,3.0
2025-10-09,0.20781694056373878,0.7798505623329952,0.17260707271619127,1.5097431348565422,11.0
2025-10-10,0.15831601083060187,0.8476552816730907,0.380144553134559,1.43635946954001,7.0
2025-10-11,0.08039100500140525,0.9940626872211447,0.11209017995359323,1.2000596893439683,19.0
2025-10-12,0.5772519727251298,1.0600874005455962,0.41853935327936637,1.1671146898154754,12.0
2025-10-13,0.33871812488834235,1.18208264856044,0.4792548024899259,1.221307275872362,17.0
2025-10-14,-0.4901332692818149,0.6541447874072066,0.6433429214218715,1.0498362339261367,9.0
2025-10-15,-0.3046181867172451,0.7216925392415295,-0.3437740242332241,0.6520115755575512,12.0
2025-10-16,0.315555602562164,0.586100199838391,-0.19138384480376217,0.5382804132880028,12.0
2025-10-17,0.20065575120269302,0.9853668910250818,-0.12182434547353317,0.7088503929654292,13.0
2025-10-18,-0.05258312106948199,0.7332011454097191,0.025909603410802364,0.8080017679141738,16.0
2025-10-19,0.3274012320010616,1.0939863380454469,0.6122998275968926,1.8207881548207465,11.0
2025-10-20,-0.2225426634067896,0.7398809552531949,-0.23007091414154263,0.6896797643509596,10.0
2025-10-21,-0.09052047987163889,1.047213476733688,0.10010346432187055,0.9571094940483768,17.0
2025-10-22,-0.04334696920439285,0.7293613053298341,-0.39537245655766445,0.3829170690264037,16.0
2025-10-23,-0.6584898234101775,1.3970529068179156,-0.1578806168852415,1.148248169629834,31.0
2025-10-24,-0.4816826781739408,0.7678693323373349,-0.1335125644103248,0.9699048014558864,23.0
2025-10-25,-0.3888458293060088,1.2642415200145847,-0.12303090995650094,0.8586164078140843,28.0
2025-10-26,-0.27103976011230596,0.6231080793104925,-0.10487521793968861,0.7417381003029085,22.0
2025-10-27,0.03691993300904827,0.6181685634261619,-0.1404909213133179,0.8151601795044948,27.0
2025-10-28,0.17745034878250052,0.9887550774873868,-0.3942198675381408,0.4639080830634399,15.0
2025-10-29,-0.23988589331215357,1.066489230642797,0.004970343122247793,1.1436926249395547,13.0
2025-10-30,0.3427625900029553,0.5452274140864383,-0.3871718280297008,0.4453842958497089,8.0
2025-10-31,-0.2854258383379118,0.9145886933358391,-0.39059222805626453,0.4588438658972016,27.0
2025-11-01,0.46669690660864743,1.6760002475949776,-0.45967377221873845,0.0,2.0
2025-11-02,0.2596702638310017,1.0931129623816418,-0.2684913710240705,0.9551965070629331,12.0
2025-11-03,0.11922615880657995,1.2158446174929758,-0.12883328502648164,0.6268713103255101,15.0
2025-11-04,0.078358019797817,0.9791051755759763,0.25257597848975333,1.3054215575777757,17.0
2025-11-05,-0.17373801900441077,0.9510025075567813,0.6490547545309558,1.3641981703307156,13.0
2025-11-06,-0.04840297688502724,0.5816073207277732,-0.5402450646326902,0.11004622939191541,6.0
2025-11-07,0.5262325097090241,0.925690882145193,-0.31803788574723313,0.4155114499518699,5.0
2025-11-08,-0.12288997445123084,1.2499220194690592,0.2354919912445106,1.4689140975711898,10.0
2025-11-09,-0.28455998718625014,0.8579146426831583,0.017225481346355306,0.8779955126044373,15.0
2025-11-10,0.10885649494257012,0.7417755047355157,-0.02397607210132328,0.7062879647089482,11.0
2025-11-11,-0.11378739980509417,0.9176145388405592,-0.09031449145765391,1.0872844741019148,15.0
2025-11-12,0.26791496367924517,1.0178199416988243,-0.21653484151159036,0.6350098730930974,14.0
2025-11-13,0.5090460084206039,0.7026127234459207,0.014786389477605666,0.93014114265387,18.0
2025-11-14,-0.09302513711297494,0.6581362523272766,-0.3719435919550625,0.39766740479832796,9.0
2025-11-15,-0.3247186280221615,1.7468708256567225,-0.4250523547350238,0.4084099856266785,19.0
2025-11-16,0.6523732702854391,1.2623664353393964,0.18423518585515908,1.0435485172611876,16.0
2025-11-17,-0.1676417686146141,0.9782280776389574,0.07609129306804677,1.3210272034215522,20.0
2025-11-18,-0.5478989604157083,1.1997744929730612,-0.18459171552180498,0.6962536725216042,18.0
2025-11-19,-0.3007069195075423,0.78093563310975,0.04393110784397305,0.8760936442677829,10.0
2025-11-20,0.0315380962999276,0.9535229902156578,-0.4193632763866993,0.30029771414696066,14.0
2025-11-21,-0.20375946102637335,0.8203031616953499,0.3795985328166595,1.3346174701861693,14.0
2025-11-22,0.19014996963576333,0.9251808451920891,0.04986714978079613,0.9867655348455698,26.0
2025-11-23,0.06098725698305138,1.2040450843556325,-0.3607703669803419,0.47267885918013014,13.0
2025-11-24,-0.6591736525341128,1.1618808472412427,-0.138075874411878,0.8029712287454077,32.0
2025-11-25,-0.392375438460392,1.0459373875806726,-0.020306858118839834,0.7685977298759847,18.0
2025-11-26,0.20829824992424997,0.9614392292093271,0.2109234881771404,1.1859508406263044,17.0
2025-11-27,-0.5652513714897893,0.5359890936166191,0.21199196190309916,0.9525323096585395,10.0
2025-11-28,0.1645986115016613,1.1014666071748076,0.18656446575765617,1.8814722587119683,13.0
2025-11-29,0.17322836021272547,0.838458300322781,-0.27089455514407446,0.649706489694523,8.0
2025-11-30,0.2832226990928691,0.9900765445618372,0.22092713120457333,1.0108739702550145,8.0
2025-12-01,-0.4162040873741971,0.4945620647843443,-0.35905954715304195,0.35179677268331533,5.0
2025-12-02,-0.17355415332152174,0.6704373451328566,0.0784616468058435,0.9100229999888692,8.0
2025-12-03,-0.806561997831405,0.6529802926582332,0.6898316133344865,1.1670795979866841,6.0
2025-12-04,-0.03507265370074753,1.1894775878643702,-0.18363959171612174,0.9005114107575317,22.0
2025-12-05,-0.11958539500600618,0.9815760784108474,-0.06811497431516876,0.7597634080086387,15.0
2025-12-06,-0.1832027509997591,1.0,-0.45967377221873845,1.0,1.0
2025-12-07,-0.2494278803473296,0.323127474844623,0.08462837448544679,1.6406036900455583,10.0
2025-12-08,0.037692820184755386,0.3986410879482341,-0.18336319928532827,0.9217838019047827,9.0
2025-12-09,0.09710118050305297,0.6434259614096566,-0.03959544001917479,1.1344092151099974,11.0
2025-12-10,0.01583497410847287,0.9018945975755347,0.42049281112267833,1.3806850847644623,27.0
2025-12-11,-0.4071362270760315,0.7530824767021266,-0.24548103841096283,0.5550677579434767,9.0
2025-12-12,0.051362980634817576,1.1000476121127296,-0.216134799125213,0.6771968759802762,7.0
2025-12-13,-0.1356841951353127,0.6833640470746865,0.1623652930079027,0.9116168003693349,9.0
2025-12-14,-0.005698820890259526,0.9257915505079432,0.05216361266080938,0.7937192010942508,10.0
2025-12-15,0.3083252393671307,1.023047150763577,-0.23243417293792717,0.7590424239927489,10.0
2025-12-16,-0.11535412599170197,0.8764650013988851,-0.4966581217309775,0.15961606809535142,16.0
2025-12-17,0.32372578177341765,1.06380923600583,0.07476760153185852,0.7210906138276088,4.0
2025-12-18,-0.15772384821821955,0.4473459955208828,0.07882131904037835,0.7899962796110035,5.0
2025-12-19,0.007814537076045387,0.652936894627958,0.07402446854406254,1.331886917648779,14.0
2025-12-20,0.11145204713342097,0.5181371014663845,-0.22901423547470756,0.5018936530390069,10.0
2025-12-21,-0.7222371728984962,1.040991317910984,-0.03777184150034597,0.843803861436785,4.0
2025-12-22,0.10224337312628613,1.3681921306946103,-0.45967377221873845,0.0,3.0
2025-12-23,-0.8407482869329703,0.1730064771710944,0.9466659968425696,1.9888647747111483,2.0
2025-12-24,0.1843238161011656,0.9237531566786652,0.5186198390964992,1.5982580485282163,10.0
2025-12-26,0.6425521080791573,0.722444473598989,0.10286213540578482,1.3779259356734952,6.0
2025-12-27,0.022539664387068146,0.7968050133293733,-0.1661571465860232,0.8959011038707912,7.0
2025-12-28,-0.09057273395382874,0.550505346944588,0.2520160563293896,1.2326829422753411,3.0
2025-12-29,-0.397287344094293,0.6241584818808787,-0.17840581840647682,0.6889629678367476,6.0
2025-12-30,-0.3108203109618318,0.9740599405611962,-0.12640313945878076,0.6153765367889897,28.0
2025-12-31,-0.12535544079861033,0.5520842073981188,-0.12158508880714256,1.1745420082188882,10.0
2026-01-01,-0.3167251274302084,0.45774461548963186,-0.2542427560483967,0.4257091590829247,4.0
2026-01-02,-0.2634174515496351,0.856956633374156,-0.48872182390213986,0.05262534635956236,12.0
2026-01-03,-0.0076546461198174045,0.5407537158888068,0.36031258658600124,1.2241803228782822,12.0
2026-01-04,-0.00925616102820286,1.376030110114911,0.001746166102901403,0.9263186789104504,24.0
2026-01-05,0.36369989389682134,0.8266961210183739,-0.10929206005163049,0.7381561034318281,13.0
2026-01-06,0.10765613772309471,1.1017093744605744,-0.08348025271287136,1.107683205163858,5.0
2026-01-07,-0.5481940613073073,1.0,-1.3540064007726593,1.0,1.0
