0,1,2,3,4,word,summary
-4.123830821561021,0.38325014155905457,0.5602482577821128,0.7106271773772047,-0.0017128886513571792,katalysator eisen,2.204521226303186
-4.138885498834414,0.4030672621498319,0.5419254934479953,0.6801467799942394,0.0011597636900081143,Gesteinen,2.1810364125273094
-4.138885498834414,0.4030672621498319,0.5419254934479953,0.6801467799942394,0.0011597636900081143,eisen gestein+en,2.1810364125273094
-4.15426728765903,0.4230065785111312,0.5222658279955317,0.6476760115574421,0.004102895485494851,gestein+en lös+en,2.157152459461375
-4.163879192188087,0.43528734823880866,0.5094687281563814,0.6266643912178568,0.005944698860724906,eignet,2.142293528378224
-4.163879192188087,0.43528734823880866,0.5094687281563814,0.6266643912178568,0.005944698860724906,lös+en eign+et,2.142293528378224
-4.1736012037268875,0.4475532778016267,0.4961025876892373,0.6048195423301858,0.0078085785685489024,sogar,2.1273224916365754
-4.1736012037268875,0.4475532778016267,0.4961025876892373,0.6048195423301858,0.0078085785685489024,eign+et sogar,2.1273224916365754
-4.177880434890711,0.45289909451770294,0.4900797322552909,0.5950090185931634,0.00862902989645599,besser,2.120752901589485
-4.177880434890711,0.45289909451770294,0.4900797322552909,0.5950090185931634,0.00862902989645599,sogar gut+er,2.120752901589485
-4.184921615066419,0.46162010878753246,0.47997766203897707,0.5785987229499229,0.009978754689619878,flüssiges,2.1099716716882133
-4.184921615066419,0.46162010878753246,0.47997766203897707,0.5785987229499229,0.009978754689619878,gut+er flüssig+es,2.1099716716882133
-0.13770281431831943,-2.0164912366939785,-0.8254648252785817,0.7567173602375871,-0.11206281743602162,Wasser,6.805225227878744
-4.190575621865683,0.4685519391481423,0.4716884112069579,0.5651743618310632,0.011062069592072649,flüssig+es wasser,2.101341624047756
-3.392748755950693,0.042717522729240454,-0.07365436545304266,0.5134980696510728,0.030876984864177927,legt,2.9867846416023087
-4.196602554456212,0.4758674664196978,0.46267334781891245,0.550615698472105,0.012216051293761385,der leg+t,2.092170656438529
-4.201103350932782,0.48127878227035104,0.45581749802796667,0.5395721544313223,0.013077113869365498,aktuelle,2.085341991268809
-4.201103350932782,0.48127878227035104,0.45581749802796667,0.5395721544313223,0.013077113869365498,leg+t aktuell+e,2.085341991268809
-4.105343643634208,0.3585654559762308,0.5815938386882353,0.7464142862351105,-0.005225824068903035,Arbeit,2.2334827798481856
-4.204812847653981,0.4857040918801643,0.450085803384644,0.5303577680784006,0.013786228953961921,aktuell+e arbeit,2.0797273526525664
-4.209686610940203,0.49146902503773293,0.44244135215120095,0.518093981724912,0.014716997754577483,Forschungsteams,2.072369734600461
-4.209686610940203,0.49146902503773293,0.44244135215120095,0.518093981724912,0.014716997754577483,arbeit forschung+s+team+s,2.072369734600461
-4.217469517405885,0.5005536019492252,0.4299591002158598,0.4981306301022138,0.016200771400860105,schwedischen,2.060667959752891
-4.217469517405885,0.5005536019492252,0.4299591002158598,0.4981306301022138,0.016200771400860105,forschung+s+team+s schwedisch+en,2.060667959752891
-4.221155699471996,0.5048018125664209,0.42392622505469824,0.48850884032659636,0.01690223058233399,Umeå,2.0551471472107403
-4.221155699471996,0.5048018125664209,0.42392622505469824,0.48850884032659636,0.01690223058233399,schwedisch+en umeå,2.0551471472107403
-3.6655248712763986,0.02540505665685666,0.9546305278960405,-0.2271025768556726,-0.106643435054318,nahe,2.786700504410081
-4.222490084795568,0.5063307172681648,0.4217227959461046,0.4849988940748926,0.01715592688299778,umeå nahe,2.0531521601250793
-4.225033861788148,0.5092318899669916,0.4174932125434926,0.4782677559625904,0.017639195427578233,+1236,2.049354370372331
49.63744343871977,-29.159552136461052,1.7215193241415552,0.06910031938507286,-0.031484192220423035,chars,63.549029277018725
-4.226485988269091,0.5108800301455358,0.41506146519301734,0.47440153333288493,0.017914850423424583,+1236 chars,2.0471895578334367
-0.8973722941337066,-1.7365794082616237,-0.04560074781773674,0.6530322689030904,-1.2036682118985549,Berge,6.028914633930443
21.64359209521613,-15.303828020436013,-1.1522735851916523,-0.05452215702206323,-1.8153567273616247,Felssturz,32.26261888907299
-2.0697156164934984,-1.2406754800535917,-0.9943446968057269,-0.07079561760652789,-1.0724519648203907,berg+e fels+sturz,4.728711790276088
4.1288215520386125,-4.893265350558855,-1.4145484172145895,-0.668230733817594,-1.0343097246775295,Rubihorn,11.899515596502098
0.37137352327223905,-2.6104402566262754,-1.1906325682694394,-0.43117271352696585,-0.9257854275062184,fels+sturz rubihor+n,7.518159460409961
0.1453404279556132,-2.3266495532538496,-1.0680317614147898,-0.5165017321940396,-0.7076915188276851,Oberstdorf,7.187451561012251
-0.4191542621813671,-1.927995016770357,-0.9702272765463849,-0.5045235598946598,-0.6026816966991952,rubihor+n oberst+dorf,6.50452575233012
-3.865345741579414,0.28112084183602426,-0.25488143393156654,0.01477253319721232,-0.3490209562504716,oberst+dorf oberst+dorf,2.449098492769545
-3.9781334601015548,0.37133282561100556,-0.17779838077276675,0.020981003997986837,-0.2724937271007009,lby,2.309572167639288
-3.9781334601015548,0.37133282561100556,-0.17779838077276675,0.020981003997986837,-0.2724937271007009,oberst+dorf lby,2.309572167639288
-3.7207734005474915,0.1608899778059234,-0.34539737180405605,0.006697967685431849,-0.43826994834115135,lby rubihor+n,2.630449192190183
-2.0697156164934984,-1.2406754800535917,-0.9943446968057269,-0.07079561760652789,-1.0724519648203907,oberst+dorf fels+sturz,4.728711790276088
11.7392471530317,-8.37382685811778,0.6410539132511679,-0.7852586193859196,-0.17293931625047335,gekommen,20.30921487882803
-3.060509115806821,-0.4085448036951329,-0.6700368579191411,-0.02828240902704518,-0.7551602644431866,fels+sturz ge+komm+en,3.471584225797065
1.5922452900092958,-2.856000750912398,-0.7552082399845331,-0.3134360132065742,0.1229576599785055,seien,8.72202203138492
-3.5826484416362283,0.043147810016258115,-0.4242288095198802,-0.0009750991243567542,-0.5155675661107092,Menschleben,2.8053641677084786
-3.5826484416362283,0.043147810016258115,-0.4242288095198802,-0.0009750991243567542,-0.5155675661107092,sei mensch+leben,2.8053641677084786
0.017990688672222532,-2.0427981820276164,-0.9608208370877731,-0.6192153141750406,-0.07759104345714787,Gefahr,6.943153317661543
-3.678616945988255,0.12517625947391364,-0.3702009104844872,0.004345807134480878,-0.46262887620385934,mensch+leben gefahr,2.6837012681168138
-3.762518629484042,0.19600494897829357,-0.3201522477157103,0.009031583461129866,-0.413437079884469,Sachwerte,2.577861117264336
-3.762518629484042,0.19600494897829357,-0.3201522477157103,0.009031583461129866,-0.413437079884469,gefahr sachwert+e,2.577861117264336
10.20110429109946,-7.4599385100630515,0.1364089813300391,-0.3667307439801051,-0.017301971812526958,Kopiere,18.50752271858672
-4.058919201323042,0.43308143767741614,-0.11872072635806201,0.02529479959935642,-0.21345603363877694,sachwert+e kopier+e,2.211151125009733
10.550842898842363,-7.653640703945835,0.13987276887641742,-0.36216847909602873,-0.007283028288484221,aktuellen,18.907245543201338
10.550842898842363,-7.653640703945835,0.13987276887641742,-0.36216847909602873,-0.007283028288484221,kopier+e aktuell+en,18.907245543201338
11.201502828613895,-8.012756479819902,0.15663767872819284,-0.35301564652847367,-0.0005159699920646004,Link,19.65062115374491
11.201502828613895,-8.012756479819902,0.15663767872819284,-0.35301564652847367,-0.0005159699920646004,aktuell+en link,19.65062115374491
11.750278344956937,-8.316188218336988,0.16815872322573527,-0.3457792581323514,0.0037278658336639264,Zur,20.277767275480723
11.750278344956937,-8.316188218336988,0.16815872322573527,-0.3457792581323514,0.0037278658336639264,link zu,20.277767275480723
12.213082410103075,-8.571798587874106,0.1807460002037628,-0.34208140601713644,0.006368959755426767,Merkliste,20.80660898209398
12.213082410103075,-8.571798587874106,0.1807460002037628,-0.34208140601713644,0.006368959755426767,zu merk+liste,20.80660898209398
13.825747147976946,-9.462433247588462,0.2292888353082091,-0.34006397103403874,0.014015553928213489,hinzufügen,22.649460573396482
8.304492783078862,-6.443130137639935,-0.0588354712344813,-0.3929831529780762,-0.0943603435855854,merk+liste hin+zu+füg+en,16.35016066276083
-3.9604702843816337,0.3574788656983352,-0.19027331992923635,0.02001984783264424,-0.28491549501828484,hin+zu+füg+en rubihor+n,2.331276758219014
-2.550183949508362,-0.5125094362506382,-0.5616020757993462,-0.31436882568195934,-0.3137929806321521,Allgäuer,3.971385353665731
-3.8796015705146742,0.2927312798378501,-0.24546738884252406,0.015564676794022916,-0.3397027032475513,rubihor+n allgäuer,2.4313512728928175
3.214024247221964,-3.66462919506095,0.5437340018378611,-0.20765979658839295,-0.6440362830261773,Alpen,10.574127609725156
-2.2625544014373427,-0.7164727962674096,-0.6492290777979501,-0.3342758269042011,-0.3917366167086696,allgäuer alpen,4.318402936039854
0.9105897079613037,-3.020019705110731,-1.2820981942464094,-0.4227345526010827,-1.0445109529052412,alpen fels+sturz,8.184509949776546
-3.363149512703034,-0.07059171712334145,0.10470762144637243,0.7266137962359234,-0.5026219933227216,gegeben,3.073445540790856
-3.6624436809790097,0.11141655919959326,-0.3795386958462438,0.0034453164961635863,-0.47178975727352884,fels+sturz ge+geb+en,2.7041656137692884
-3.925886048493957,0.3300379884985385,-0.21425734238746208,0.018124076425606123,-0.3087562132706084,erste,2.3739412640103628
-3.454110008701872,0.004687841561770156,0.3050995347180717,-0.6078833374289168,-0.3893804670856159,Mal,2.9579323332422587
-3.952643900304991,0.35130445879962235,-0.19575168792126565,0.019592342162592813,-0.29036583247623243,erst+e mal,2.34091284736219
-4.066405844964802,0.4386530492892693,-0.11307285641259945,0.025686162566951068,-0.20779274109829943,Felsstu…,2.202108881359032
-4.066405844964802,0.4386530492892693,-0.11307285641259945,0.025686162566951068,-0.20779274109829943,oberst+dorf felsstu…,2.202108881359032
-4.079782395995517,0.44853700545360375,-0.10290664368111743,0.02638116803991837,-0.19758991255758812,+1234,2.1859897231322263
-4.079782395995517,0.44853700545360375,-0.10290664368111743,0.02638116803991837,-0.19758991255758812,felsstu… +1234,2.1859897231322263
-4.086948124200429,0.45379320835947823,-0.09742081053864214,0.02675112485484142,-0.1920795323251227,+1234 char+s,2.1773747750734644
5.477302987823558,-4.896748087116782,-0.15375988817467978,-0.042693117157460075,-0.23535670305977402,Hier,13.127837357457922
-3.930734065857947,0.33390843497987177,-0.21093000438217102,0.018390806247861075,-0.3054519098451957,oberst+dorf hier,2.3679478792264623
4.905317635328142,-4.5391659008365055,-0.0450791707406508,-0.029678995919606876,-0.1443667807879524,finden,12.458500973454145
3.130551326384529,-3.7071275639633354,-0.6051590767522879,-0.48822139509505874,-0.2587941328021883,hier find+en,10.482642229206835
18.766210738576262,-12.267124327325735,0.15591725677392632,-0.27243523630676125,-0.22571490883817355,Sie,28.32435950162369
2.849411665530438,-3.5444505430961453,-0.5965537506657416,-0.4546469288826787,-0.25138621520648696,find+en sie,10.15854408549732
4.182529768467877,-4.280973994370067,-0.5849231581705313,-0.5899637449411541,-0.17687382045351058,Informationen,11.680581388146155
2.7992933112284266,-3.5128182888568595,-0.5858534551497498,-0.4510687750659654,-0.25038686196217486,sie information+en,10.099790852440188
3.599720030910481,-3.9591199140675988,-0.5714019993962471,-0.5047890015427949,-0.24780283635786707,Thema,11.015929956121003
3.599720030910481,-3.9591199140675988,-0.5714019993962471,-0.5047890015427949,-0.24780283635786707,information+en thema,11.015929956121003
-3.5826484416362283,0.043147810016258115,-0.4242288095198802,-0.0009750991243567542,-0.5155675661107092,thema berg+e,2.8053641677084786
6.102671305144389,-5.373158402009982,-0.5947441328626641,-0.24653131646869153,-0.22579318534147563,Lesen,13.889404505379511
7.397721392535214,-6.1274751678919746,-0.6631342677845972,-0.2690037852095539,-0.22404719102024032,les+en sie,15.384466352112097
-2.0697156164934984,-1.2406754800535917,-0.9943446968057269,-0.07079561760652789,-1.0724519648203907,sie fels+sturz,4.728711790276088
-3.5982288495265977,0.11237167970703776,-0.42119917675257473,-0.0011387214370960352,-0.27691554235568033,beschädigt,2.75881979720212
-4.058919201323042,0.43308143767741614,-0.11872072635806201,0.02529479959935642,-0.21345603363877694,sachwert+e beschädig+t,2.211151125009733
7.960873431571779,-6.278674608002519,0.05578012661884084,-0.5397484474475389,-0.33769429161985237,worden,15.972769973810882
-4.074664254950431,0.4447661320421674,-0.10680785456751864,0.02611590633661684,-0.20150653014027345,beschädig+t werd+en,2.192151576253204
-2.333541584589116,-0.5963137407030634,-0.5187767593838457,-0.42501281232408705,0.1759912275317742,sagte,4.203102712224062
-3.0230504391754467,-0.2591778852705964,-0.7082689071776304,-0.03977874039321669,0.19080973758869177,werd+en sag+te,3.4325088233701733
-2.265425184602453,-0.616852591029972,-0.30089118830634803,-0.6097768519661827,0.19248989036098854,Sprecher,4.27901011205864
-3.561224151991557,0.11727604121470248,-0.440644855080109,-0.009516431045798607,0.06754488030709155,sag+te sprecher,2.7887011277570335
-4.1081530037545395,0.4691826620985893,-0.08102249231866032,0.027835589689242463,-0.17558745129255104,Polizeipräsidiums,2.1519664879405616
-4.1081530037545395,0.4691826620985893,-0.08102249231866032,0.027835589689242463,-0.17558745129255104,sprecher polizei+präsidium+s,2.1519664879405616
-3.7747571338868195,0.2881990606623681,0.05555768149266217,-0.27218713188488686,0.03528623810891333,Schwaben,2.534518261878773
-4.122751120277654,0.4796275244917434,-0.06958889192310375,0.028572558378021057,-0.16407005552775308,polizei+präsidium+s schwaben,2.1345518085111013
-4.129126394938516,0.48414897978403815,-0.06455829868877508,0.02889177833053469,-0.1589977117187949,Sü…,2.126967072915314
-4.129126394938516,0.48414897978403815,-0.06455829868877508,0.02889177833053469,-0.1589977117187949,schwaben sü…,2.126967072915314
-4.132445291427312,0.48649292682464185,-0.061930398533684684,0.02905730399356507,-0.156346803090903,+1072,2.1230236170205936
-4.132445291427312,0.48649292682464185,-0.061930398533684684,0.02905730399356507,-0.156346803090903,sü… +1072,2.1230236170205936
-4.136238247476813,0.489163283119727,-0.05891954525112704,0.02924591069854303,-0.15330857144192261,+1072 chars,2.118521200750584
3.1335894196729956,-4.15189875004887,1.5970117720460386,-0.5605224299095163,-0.04860771491155713,Bergwacht,10.772850740435747
-2.826050882187324,-0.28455423169601635,-0.3740877608659756,-0.3680897380766643,-0.05475573194472301,rubihor+n berg+wacht,3.626342547481158
-2.4077970089685587,-0.5443996752256874,-0.5086105446443847,-0.4087221371242905,-0.00027549499868580185,bringt,4.1132074014477
-2.794694114525031,-0.29876622362742267,-0.3546818937927389,-0.3947181974838463,-0.008127703393379286,berg+wacht bring+t,3.6612349286116164
-1.9454901573084546,-0.8146087444681662,-0.3885700856837234,-0.6312829694522442,-0.23019257598792173,Wanderer,4.650770579028998
-2.738323340332175,-0.3307427874583637,-0.3496425277028051,-0.4189158068409101,0.020055259381941082,bring+t wanderer,3.7260967696920373
-0.11229741834429419,-1.7618775210448032,-0.20466926738839572,-0.2459975888193865,0.04286847090101576,Sicherheit,6.720739582345713
-2.555126118100389,-0.43890798643802253,-0.3556404290671278,-0.47743603476515173,0.06690624403014009,wanderer sicherheit,3.9382199668131044
-2.0497463420224853,-0.7355252850078886,-0.2875929562928559,-0.6827120535305767,0.10026978844004872,Durch,4.524990324948225
-2.1908292142851313,-0.6567372376042366,-0.3841573617613029,-0.570112546428783,0.11652325138458819,sicherheit durch,4.36085265839496
21.734711472902163,-14.02690868502863,0.054391899419634834,-1.1175403788993428,0.36431555517314923,Steinschlag,31.765080248837155
-0.5947120837543833,-1.6067370802559504,-0.5048235471419151,-0.860857088393882,0.2104670074827426,durch stein+schlag,6.210948095591069
-2.7767652944719354,-0.325694418918858,-0.4231770882671504,-0.3473929974267958,-0.12870011109967588,stein+schlag rubihor+n,3.6876793484624177
-3.0360621392522344,-0.15112850662218547,-0.2612732977045975,-0.374844688785378,0.07570272293414201,Anstieg,3.382074963563465
-3.0360621392522344,-0.15112850662218547,-0.2612732977045975,-0.374844688785378,0.07570272293414201,oberst+dorf anstieg,3.382074963563465
-0.5819817875979414,-1.5755120974298726,0.9007900525732668,-0.08244534229854086,0.033426103413624474,Gipfel,6.257180132268391
-3.1471993240872127,-0.08457578977739777,-0.24208662612449489,-0.3445643141387841,0.06748321534278517,anstieg gipfel,3.253462078692547
-3.19941582089769,-0.053322389474229626,-0.23252946343346664,-0.3300638533088524,0.0637409032944401,unpassierbar,3.193061873111088
-3.19941582089769,-0.053322389474229626,-0.23252946343346664,-0.3300638533088524,0.0637409032944401,gipfel un+passier+bar,3.193061873111088
51.45934705815966,-30.394013775590608,0.9146185554784736,-0.36161923997853496,0.09875009635052606,Nach,65.7105368815286
-3.31601338503214,0.016417979928562643,-0.20977394356161994,-0.2970694603659566,0.05580076756100694,ersten,3.05826379592799
-3.31601338503214,0.016417979928562643,-0.20977394356161994,-0.2970694603659566,0.05580076756100694,nach erst+en,3.05826379592799
-3.3487125202652765,0.03596209950856144,-0.20301004805799705,-0.2876667239889269,0.05370433335612821,erst+en information+en,3.020480879064865
-2.79755034148,-0.3079579116946678,-0.26391000401916814,-0.45759488756288785,-0.24300785813879328,etwa,3.6655123386591524
-3.4769199136357156,0.11251290218882648,-0.174680585819394,-0.25018308814622725,0.04619910650678581,information+en etwa,2.8724427442848293
-2.6126236065847204,-0.44492264360796585,-0.5883101064418536,-0.2809517175487157,0.04570382304926117,mal,3.883969601939509
-3.499029070670854,0.12569888001637786,-0.16948218696385198,-0.24362076310874597,0.045037329227038916,etwa mal,2.846932154240423
-0.2039412388284978,-1.7118029643190844,0.18588532388713153,-0.3191826663658334,-0.3265171105929434,Meter,6.628408848720654
-3.5170028578936683,0.13641464469986797,-0.1651838776558991,-0.23826467124551093,0.04412495023814262,mal meter,2.826197563028094
0.5570522404596403,-2.362505083439684,-1.0239519844974752,-0.6594434715674156,0.02209198214804938,großen,7.567083788415481
-3.531500823791812,0.14505549150824182,-0.1616686448630628,-0.23393049558156537,0.04341066818590845,meter groß+en,2.809475673046028
-3.10212879466742,-0.1279247048031995,-0.3926308737367656,-0.24928505273936147,0.04334633923507449,Bereich,3.309240996959599
-3.5474605493578353,0.1545646479387508,-0.15774841499670328,-0.2291450012430032,0.042647345395437436,groß+en bereich,2.7910709805695713
-3.564566247202093,0.16475304393644685,-0.15348686225325503,-0.22399919292512593,0.04185663147849031,gehandelt,2.7713485817300834
-3.564566247202093,0.16475304393644685,-0.15348686225325503,-0.22399919292512593,0.04185663147849031,bereich ge+handel+t,2.7713485817300834
-2.8159622538769935,-0.26300593347141654,0.585695333248409,0.3016391172736015,-0.11768943085105552,Von,3.659778267053474
-3.604593303251291,0.1885781654827905,-0.14326681670253955,-0.2118902878152803,0.04012131105229618,Aschaffenburg,2.7252147326855156
-3.604593303251291,0.1885781654827905,-0.14326681670253955,-0.2118902878152803,0.04012131105229618,von aschaffenburg,2.7252147326855156
-3.6343101202039665,0.20625087110092788,-0.13544779542890795,-0.20283850332965403,0.03894129879843644,Berchtesgaden,2.6909797467744925
-3.6343101202039665,0.20625087110092788,-0.13544779542890795,-0.20283850332965403,0.03894129879843644,aschaffenburg berchtesgad+en,2.6909797467744925
-3.6564696531860665,0.21941973080581523,-0.12948494732359253,-0.1960539595279524,0.03812372771978441,berchtesgad+en der,2.665460297375298
-3.662031090126365,0.22272339816082876,-0.1279703688929504,-0.19434652832672955,0.037927078536974745,Bayern-Team,2.6590569030474307
-3.662031090126365,0.22272339816082876,-0.1279703688929504,-0.19434652832672955,0.037927078536974745,der bayern+-+team,2.6590569030474307
-3.6951227983355115,0.2423688719920083,-0.1188055597604885,-0.18414757053132286,0.03682924818940761,gesamten,2.620966549842295
-3.6951227983355115,0.2423688719920083,-0.1188055597604885,-0.18414757053132286,0.03682924818940761,bayern+-+team ge+sam+t+en,2.620966549842295
-3.705490371271488,0.24851928885470098,-0.11587962426048011,-0.1809382443932845,0.03651113483968871,Freistaat,2.609036989147264
-3.705490371271488,0.24851928885470098,-0.11587962426048011,-0.1809382443932845,0.03651113483968871,ge+sam+t+en freistaat,2.609036989147264
-3.7206647732664315,0.25751718454414063,-0.11154929214955026,-0.17622873474370943,0.03606811344831641,freistaat sie,2.591580058987154
-2.23325487106059,-0.5636227495576047,0.36075817518390096,0.3286847744660166,-0.1799791897272665,unterwegs,4.307412595815887
-3.7248036256667096,0.25997050624318296,-0.1103582366888984,-0.17494166930762467,0.03595197011119611,sie unterwegs,2.5868194134101246
-3.7405652479649363,0.2693097051761242,-0.10578301135939601,-0.17003021199630808,0.03552823125578099,entlang,2.5686929781971197
-3.7405652479649363,0.2693097051761242,-0.10578301135939601,-0.17003021199630808,0.03552823125578099,hier entlang,2.5686929781971197
-3.7534064436011056,0.2769141397812154,-0.102008901798647,-0.16601692269375878,0.03520488894359437,entlang sie,2.5539288660723867
-3.7569265563705336,0.2789980139690109,-0.10096694154303183,-0.16491489660666744,0.0351197052669689,Geschichten,2.549882229264258
-3.7569265563705336,0.2789980139690109,-0.10096694154303183,-0.16491489660666744,0.0351197052669689,sie geschichte+n,2.549882229264258
-3.767944823331118,0.285518710439713,-0.09768483731122268,-0.16146019410558363,0.03486272387690768,News,2.537217593803348
-3.767944823331118,0.285518710439713,-0.09768483731122268,-0.16146019410558363,0.03486272387690768,geschichte+n new+s,2.537217593803348
-3.7752180821735615,0.28982136740963216,-0.09550101377737169,-0.15917531356155057,0.0347011323378364,Hintergründe,2.5288589860192543
-3.7752180821735615,0.28982136740963216,-0.09550101377737169,-0.15917531356155057,0.0347011323378364,new+s hintergrund+e,2.5288589860192543
-2.0799426163973913,-0.8425866852376742,-0.8688496860566923,-0.22439930696821908,-0.1602910141046376,direkt,4.53267102240677
-3.785252633962547,0.2957552198849329,-0.09246537026208308,-0.1560171829467002,0.034488739053320464,hintergrund+e direkt,2.517328944587287
-3.7904401965613577,0.29882176826043794,-0.09088563418146377,-0.15438186990340008,0.03438374815932034,aufs,2.5113691427971587
-3.7904401965613577,0.29882176826043794,-0.09088563418146377,-0.15438186990340008,0.03438374815932034,direkt auf,2.5113691427971587
-3.7940582848604967,0.3009601029746012,-0.08977962296378164,-0.15324023609154955,0.034312467127538084,Handy,2.5072128146820933
-3.7940582848604967,0.3009601029746012,-0.08977962296378164,-0.15324023609154955,0.034312467127538084,auf handy,2.5072128146820933
-2.379334215812828,-0.6476232657924259,-0.7716372408154257,-0.21011650184060454,-0.19344855356014404,bekommen,4.1798139351856705
